,Islamic Month,Date,City,State,Country,Obs Time,Cloud Level,Atmosphere,Visibility,V Eye,V Binocular,V Telescope,V CCD
20,raa44,Tue 27 September 2022 ,Medan,North Sumatera,Indonesia ,After sunset,totally cloudy,very hazy,Seen by others,not seen,not seen,not seen,not seen
21,raa44,Tue 27 September 2022 ,Poodeh Village Cemetery ,Isfahan,Iran ,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
22,raa44,Tue 27 September 2022 ,Telok Kemang Observatory,Negeri Sembilan,Malaysia ,After sunset,partly cloudy,clear,Seen,seen,not seen,seen,seen
23,raa44,Tue 27 September 2022 ,"Telok Kemang Observatory, Port Dickson",Negeri Sembilan,Malaysia ,Before sunset,partly cloudy,clear,Photographed,not seen,not sought,not sought,seen
24,raa44,Tue 27 September 2022 ,بنسليمان ,بنسليمان,Morocco ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
25,raa44,Tue 27 September 2022 ,طنجة,طنجة,Morocco ,After sunset,clear,superb,Seen,seen,not sought,not sought,seen
26,raa44,Tue 27 September 2022 ,Kathmandu,Bagmati,Nepal ,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
27,raa44,Tue 27 September 2022 ,ديربلوط,سلفيت,Palestine ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
28,raa44,Tue 27 September 2022 ,دبي,دبي,United Arab Emirates ,After sunset,clear,clear,Seen,seen,seen,seen,seen
29,raa44,Tue 27 September 2022 ,York,North Yorkshire,United Kingdom ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
30,raa44,Tue 27 September 2022 ,Blacksburg,Virginia,United States ,Before sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
31,raa44,Sat 24 September 2022 ,Surakarta,Central Java,Indonesia ,Before sunrise,clear,clear,Seen,seen,seen,seen,not sought
32,raa44,Sat 24 September 2022 ,الحسينية,بغداد baghdad,Iraq ,Before sunrise,clear,clear,Seen,seen,not sought,seen,not sought
33,raa44,Sat 24 September 2022 ,طنجة,طنجة,Morocco ,Before sunrise,clear,superb,Seen,seen,not sought,not sought,seen
34,raa44,Sat 24 September 2022 , دير بلوط,سلفيت,Palestine ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,not sought
35,raa44,Sat 24 September 2022 ,دبي,دبي,United Arab Emirates ,Before sunrise,partly cloudy,hazy,Seen,seen,seen,seen,seen
36,raa44,Sat 24 September 2022 ,York,North Yorkshire,United Kingdom ,Before sunrise,partly cloudy,hazy,Seen by others,seen,not sought,not sought,not sought
37,raa44,Sat 24 September 2022 ,شارلستون Charlestown,رود آيلاند Rhode Island,United States ,Before sunrise,clear,superb,Seen,seen,not sought,not sought,not sought
38,raa44,Sun 25 September 2022 ,الحسينية,بغداد,Iraq ,Before sunrise,partly cloudy,clear,Not Seen,not seen,not sought,not seen,not sought
39,raa44,Sun 25 September 2022 ,ديربلوط,سلفيت,Palestine ,Before sunrise,clear,clear,Not Seen,not seen,not sought,not sought,not sought
40,raa44,Sun 25 September 2022 ,Khatim,Abu Dhabi,Palestine ,After sunrise,clear,hazy,Photographed,not sought,not sought,not sought,seen
41,raa44,Sun 25 September 2022 ,دبي,دبي,Palestine ,Before sunrise,partly cloudy,hazy,Not Seen,not seen,not sought,not seen,not seen
