,Islamic Month,Date,City,State,Country,Obs Time,Cloud Level,Atmosphere,Visibility,V Eye,V Binocular,V Telescope,V CCD
29,ram44,Wed 22 March 2023 ,"Telok Kemang Observatory, Port Dickson,",Negeri Sembilan,Malaysia ,After sunset,partly cloudy,hazy,Seen,not seen,not seen,seen,seen
30,ram44,Wed 22 March 2023 ,انواكشوط ,تفرغ زينة ,Mauritania ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
31,ram44,Wed 22 March 2023 ,نواكشوط,عرفات,Mauritania ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
32,ram44,Wed 22 March 2023 ,بنسليمان ,بنسليمان,Morocco ,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
33,ram44,Wed 22 March 2023 ,طنجة,طنجة,Morocco ,After sunset,clear,superb,Seen,seen,not sought,not sought,seen
34,ram44,Wed 22 March 2023 ,الرباط ,الرباط ,Morocco ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
35,ram44,Wed 22 March 2023 ,وزان ,جهة طنجة تطوان الحسيمة ,Morocco ,After sunset,clear,superb,Seen,seen,seen,not sought,seen
36,ram44,Wed 22 March 2023 ,Ilorin ,Kwara ,Nigeria ,After sunset,totally cloudy,clear,Seen,seen,not sought,not sought,not sought
37,ram44,Wed 22 March 2023 ,Sokoto ,Sokoto ,Nigeria ,After sunset,clear,clear,Seen by others,seen,not sought,not sought,not sought
38,ram44,Wed 22 March 2023 ,Al-Khoudh ,Muscat,Oman ,After sunset,clear,clear,Seen,not sought,not sought,seen,seen
39,ram44,Wed 22 March 2023 ,Muscat,Wilayat Bosher,Oman ,After sunset,partly cloudy,clear,Seen by others,not seen,not seen,not seen,not sought
40,ram44,Wed 22 March 2023 ,ديربلوط,سلفيت,Palestine ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
41,ram44,Wed 22 March 2023 ,القدس,القدس,Palestine ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not seen,not sought
42,ram44,Wed 22 March 2023 ,جدة,مكة المكرمة,Saudi Arabia ,After sunset,clear,clear,Seen,seen,not sought,seen,seen
43,ram44,Wed 22 March 2023 ,الظهران,الشرقيه,Saudi Arabia ,After sunset,clear,clear,Seen,not seen,seen,not sought,not sought
44,ram44,Wed 22 March 2023 ,السويرقيه,مهد الذهب,Saudi Arabia ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
45,ram44,Wed 22 March 2023 ,Daressalaam,Tanzania,Tanzania ,After sunset,partly cloudy,hazy,Seen by others,seen,seen,not sought,not sought
46,ram44,Wed 22 March 2023 ,المهدية,المهدية,Tunisia ,After sunset,clear,clear,Seen,seen,not sought,not sought,seen
47,ram44,Wed 22 March 2023 ,حمام الأنف,بن عروس,Tunisia ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
48,ram44,Wed 22 March 2023 ,دبي,دبي,United Arab Emirates ,Before sunset,clear,superb,Photographed,not sought,not sought,not sought,seen
49,ram44,Wed 22 March 2023 ,جبل نزوى ,دبي ,United Arab Emirates ,After sunset,clear,clear,Seen,seen,seen,not sought,seen
50,ram44,Wed 22 March 2023 ,Khatim,Abu Dhabi,United Arab Emirates ,Before sunset,clear,superb,Photographed,not sought,not sought,not sought,seen
51,ram44,Wed 22 March 2023 ,Abu Dhabi,Abu Dhabi,United Arab Emirates ,After sunset,clear,superb,Seen,seen,seen,not sought,seen
52,ram44,Wed 22 March 2023 ,العين,العين,United Arab Emirates ,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
53,ram44,Wed 22 March 2023 ,دبي,دبي,United Arab Emirates ,After sunset,clear,hazy,Seen,not seen,seen,seen,seen
54,ram44,Wed 22 March 2023 ,York,North Yorkshire,United Kingdom ,After sunset,totally cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
55,ram44,Wed 22 March 2023 ,‏لورنس Lawrence,‏ماساتشوستس Massachusetts,United States ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
56,ram44,Wed 22 March 2023 ,Blacksburg,Virginia,United States ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
57,ram44,Mon 20 March 2023 ,طنجة,طنجة,Morocco ,After sunrise,clear,clear,Photographed,not seen,not sought,not sought,seen
58,ram44,Mon 20 March 2023 ,طنجة,طنجة,Morocco ,After sunrise,clear,clear,Seen,seen,not sought,not sought,seen
59,ram44,Mon 20 March 2023 ,ديربلوط,سلفيت,Palestine ,Before sunrise,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
60,ram44,Mon 20 March 2023 ,المدينة المنورة ,المدينة المنورة ,Saudi Arabia ,Before sunrise,clear,superb,Seen,seen,seen,not sought,not sought
61,ram44,Mon 20 March 2023 ,دبي,دبي,United Arab Emirates ,Before sunrise,clear,clear,Seen,seen,seen,seen,seen
62,ram44,Mon 20 March 2023 ,العين ,العين,United Arab Emirates ,Before sunrise,clear,superb,Seen,seen,not sought,not sought,not sought
63,ram44,Tue 21 March 2023 ,Surakarta,Central Java,Indonesia ,Before sunrise,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
64,ram44,Tue 21 March 2023 ,ديربلوط,سلفيت,Palestine ,Before sunrise,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
65,ram44,Tue 21 March 2023 ,العين,العين,Palestine ,Before sunrise,clear,superb,Not Seen,not sought,not sought,not sought,not sought
66,ram44,Tue 21 March 2023 ,Khatim,Abu Dhabi,Palestine ,After sunrise,partly cloudy,hazy,Photographed,not sought,not sought,not sought,seen
