,Islamic Month,Date,City,State,Country,Obs Time,Cloud Level,Atmosphere,Visibility,V Eye,V Binocular,V Telescope,V CCD
21,muh42,Wed 19 August 2020 ,وزان ,جهة طنجة تطوان الحسيمة ,Morocco ,After sunset,clear,superb,Not Seen,not seen,not sought,not sought,not sought
22,muh42,Wed 19 August 2020 ,Al-Fulaij,Muscat,Oman ,After sunset,partly cloudy,very hazy,Not Seen,not seen,not sought,not seen,not seen
23,muh42,Wed 19 August 2020 ,أملج ,أملج ,Saudi Arabia ,After sunset,clear,clear,Photographed,not sought,not sought,not seen,seen
24,muh42,Wed 19 August 2020 ,الظهران,الشرقيه,Saudi Arabia ,After sunset,partly cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
25,muh42,Wed 19 August 2020 ,Abu Dhabi,Choose a,United Arab Emirates ,Before sunset,partly cloudy,very hazy,Seen by others,not sought,not sought,not sought,not seen
26,muh42,Wed 19 August 2020 ,‏لورنس Lawrence,‏ماساتشوستس Massachusetts,United States ,After sunset,partly cloudy,clear,Seen,not seen,seen,seen,not sought
27,muh42,Wed 19 August 2020 ,Oro Valley,Arizona,United States ,After sunset,partly cloudy,hazy,Seen,not seen,seen,seen,not sought
28,muh42,Wed 19 August 2020 ,Blacksburg,Virginia,United States ,After sunset,partly cloudy,very hazy,Seen,not seen,seen,not sought,not sought
29,muh42,Thu 20 August 2020 ,Brisbane,Queensland,Australia ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
30,muh42,Thu 20 August 2020 ,عيسى,الجنوبية,Bahrain ,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
31,muh42,Thu 20 August 2020 ,Dhaka,Bangladesh,Bangladesh ,After sunset,totally cloudy,clear,Seen by others,seen,not sought,not sought,not sought
32,muh42,Thu 20 August 2020 ,M6,Tolna,Hungary ,After sunset,clear,clear,Seen,seen,seen,not sought,not sought
33,muh42,Thu 20 August 2020 ,Ponorogo,Jawa Timur,Indonesia ,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
34,muh42,Thu 20 August 2020 ,Semenyih,Selangor,Malaysia ,Before sunset,clear,clear,Seen,seen,seen,seen,not sought
35,muh42,Thu 20 August 2020 ,طنجة,طنجة-أصيلة,Morocco ,After sunset,clear,superb,Seen,seen,seen,not sought,not sought
36,muh42,Thu 20 August 2020 ,بنسليمان ,بنسليمان,Morocco ,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
37,muh42,Thu 20 August 2020 ,وزان ,جهة طنجة تطوان الحسيمة ,Morocco ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
38,muh42,Thu 20 August 2020 ,الهفوف,الأحساء,Saudi Arabia ,After sunset,clear,clear,Seen,seen,seen,not sought,not sought
39,muh42,Thu 20 August 2020 ,المدينة المنورة,المدينة المنورة,Saudi Arabia ,After sunset,clear,clear,Seen,seen,seen,not sought,not sought
40,muh42,Thu 20 August 2020 ,York,North Yorkshire,United Kingdom ,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
41,muh42,Tue 18 August 2020 ,كوينين,الوادي,Algeria ,Before sunrise,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
42,muh42,Tue 18 August 2020 ,عيسى,الجنوبية,Bahrain ,After sunrise,clear,clear,Photographed,not sought,not sought,not sought,seen
43,muh42,Tue 18 August 2020 ,Ponorogo,Jawa Timur,Indonesia ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,seen
44,muh42,Tue 18 August 2020 ,Surakarta,Central Java,Indonesia ,After sunrise,clear,clear,Photographed,not seen,not seen,not seen,seen
45,muh42,Tue 18 August 2020 ,Surakarta,Central Java,Indonesia ,Before sunrise,clear,clear,Seen,not seen,seen,seen,seen
46,muh42,Tue 18 August 2020 ,Semenyih,Selangor,Malaysia ,Before sunrise,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
47,muh42,Tue 18 August 2020 ,المدينة المنورة ,المدينة النبوية ,Saudi Arabia ,Before sunrise,partly cloudy,hazy,Seen,not seen,seen,not sought,not sought
48,muh42,Tue 18 August 2020 ,الرياض,الرياض,Saudi Arabia ,Before sunrise,clear,superb,Seen,seen,not sought,not sought,not sought
49,muh42,Tue 18 August 2020 ,Blacksburg,Virginia,United States ,Before sunrise,clear,very hazy,Seen,not seen,seen,not sought,not sought
50,muh42,Tue 18 August 2020 ,Oro Valley,Arizona,United States ,Before sunrise,clear,clear,Seen,not sought,not sought,seen,not sought
51,muh42,Wed 19 August 2020 ,المدينة المنورة, المدينة المنورة,United States ,After sunrise,clear,clear,Not Seen,not seen,not seen,not sought,not sought
